"uid","namedLocation","domainID","siteID","plotID","date","editedDate","individualID","patchOrIndividual","canopyPosition","plantStatus","stemDiameter","measurementHeight","maxCanopyDiameter","ninetyCanopyDiameter","patchSize","percentCover","height","diseaseType","samplingProtocolVersion","measuredBy","recordedBy","remarks","dataQF"
"4a50fd26-40d3-4b79-bb5d-c8b6b7e72dc4","OSBS_045.phenology.phe","D03","OSBS","OSBS_045","2018-09-27","2017-08-07","NEON.PLA.D03.OSBS.06332","Individual","Partially shaded","Live, insect damaged",4.3,10,0.8,0.6,NA,NA,1.5,NA,"NEON.DOC.014040vH","YK5ulgcjQA5R7y4cKoPJR4j3Fle/NLuF4bqgrxO8ID4=","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","",NA
"5f568ffe-f5d0-4fb7-bd4f-f58df2660703","OSBS_045.phenology.phe","D03","OSBS","OSBS_045","2018-09-27","2017-08-01","NEON.PLA.D03.OSBS.06005","Individual","Partially shaded","Live, insect damaged",11.5,130,2.2,1.4,NA,NA,9.4,NA,"NEON.DOC.014040vH","YK5ulgcjQA5R7y4cKoPJR4j3Fle/NLuF4bqgrxO8ID4=","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","",NA
"1d92f5ba-868e-46c0-a9bc-ddc1fa623a12","OSBS_045.phenology.phe","D03","OSBS","OSBS_045","2018-09-27","2016-11-03","NEON.PLA.D03.OSBS.06384","Individual","Full sun","Live",22.5,140,9,4.6,NA,NA,8.8,NA,"NEON.DOC.014040vH","YK5ulgcjQA5R7y4cKoPJR4j3Fle/NLuF4bqgrxO8ID4=","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","",NA
"392d3087-ed77-4d99-8b10-5eeaeaac9928","OSBS_045.phenology.phe","D03","OSBS","OSBS_045","2018-09-27","2013-09-19","NEON.PLA.D03.OSBS.06075","Individual","Partially shaded","Live",14.7,130,4.8,3.8,NA,NA,12.7,NA,"NEON.DOC.014040vH","YK5ulgcjQA5R7y4cKoPJR4j3Fle/NLuF4bqgrxO8ID4=","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","",NA
"1c075986-1a2c-410e-a07e-a31dc1cfcba9","OSBS_045.phenology.phe","D03","OSBS","OSBS_045","2018-09-27","2017-08-01","NEON.PLA.D03.OSBS.06026","Individual","Mostly shaded","Live",NA,NA,1,0.8,NA,NA,0.3,NA,"NEON.DOC.014040vH","YK5ulgcjQA5R7y4cKoPJR4j3Fle/NLuF4bqgrxO8ID4=","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","",NA
"788b1071-4989-44ef-ac2c-dc51962351a7","OSBS_045.phenology.phe","D03","OSBS","OSBS_045","2018-09-27","2017-08-01","NEON.PLA.D03.OSBS.06011","Individual","Partially shaded","Live, physically damaged",23.6,130,7.3,6.4,NA,NA,12.5,NA,"NEON.DOC.014040vH","YK5ulgcjQA5R7y4cKoPJR4j3Fle/NLuF4bqgrxO8ID4=","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","",NA
"6246e08c-ff12-4a97-b22b-83158ec46288","OSBS_045.phenology.phe","D03","OSBS","OSBS_045","2018-09-27","2017-08-01","NEON.PLA.D03.OSBS.06021","Individual","Full sun","Live",48.4,130,14.2,13.5,NA,NA,20.5,NA,"NEON.DOC.014040vH","YK5ulgcjQA5R7y4cKoPJR4j3Fle/NLuF4bqgrxO8ID4=","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","",NA
"c69e43f6-2b20-41ea-967d-5fab5ebdb560","OSBS_045.phenology.phe","D03","OSBS","OSBS_045","2018-09-27","2017-08-01","NEON.PLA.D03.OSBS.06019","Individual","Partially shaded","Live",NA,NA,0.9,0.9,NA,NA,0.6,NA,"NEON.DOC.014040vH","YK5ulgcjQA5R7y4cKoPJR4j3Fle/NLuF4bqgrxO8ID4=","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","",NA
"b2a16a53-866f-4f1f-adda-5252528ffd00","OSBS_045.phenology.phe","D03","OSBS","OSBS_045","2018-09-27","2017-08-07","NEON.PLA.D03.OSBS.06042","Individual","Partially shaded","Live",NA,NA,1.1,0.9,NA,NA,0.7,NA,"NEON.DOC.014040vH","YK5ulgcjQA5R7y4cKoPJR4j3Fle/NLuF4bqgrxO8ID4=","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","",NA
"cfd340ac-3360-4317-9d54-af1dcb349d67","OSBS_045.phenology.phe","D03","OSBS","OSBS_045","2018-09-27","2018-07-03","NEON.PLA.D03.OSBS.06428","Individual","Partially shaded","Live, disease damaged",18.4,130,7.5,7.4,NA,NA,10.7,NA,"NEON.DOC.014040vH","YK5ulgcjQA5R7y4cKoPJR4j3Fle/NLuF4bqgrxO8ID4=","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","",NA
"703868c8-3c46-4c11-8697-30d7027eaa12","OSBS_045.phenology.phe","D03","OSBS","OSBS_045","2018-09-27","2017-08-01","NEON.PLA.D03.OSBS.06007","Individual","Partially shaded","Live, disease damaged",7.5,130,2.3,1.7,NA,NA,7.3,NA,"NEON.DOC.014040vH","YK5ulgcjQA5R7y4cKoPJR4j3Fle/NLuF4bqgrxO8ID4=","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","",NA
"490b31b7-fc23-4cdc-8264-8e81960dc289","OSBS_045.phenology.phe","D03","OSBS","OSBS_045","2018-09-27","2017-08-01","NEON.PLA.D03.OSBS.06023","Individual","Partially shaded","Live, disease damaged",2.6,130,0.8,0.7,NA,NA,2.3,NA,"NEON.DOC.014040vH","YK5ulgcjQA5R7y4cKoPJR4j3Fle/NLuF4bqgrxO8ID4=","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","Disease canker along most of trunk. Unable to measure diameter accurately.",NA
"6b220e82-0b56-487d-85e1-72acc3b37766","OSBS_045.phenology.phe","D03","OSBS","OSBS_045","2018-09-27","2017-08-01","NEON.PLA.D03.OSBS.06012","Individual","Mostly shaded","Live",NA,NA,0.7,0.3,NA,NA,0.3,NA,"NEON.DOC.014040vH","YK5ulgcjQA5R7y4cKoPJR4j3Fle/NLuF4bqgrxO8ID4=","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","",NA
"4ac4c5f9-eae2-4dc8-85c5-7c907128ed73","OSBS_045.phenology.phe","D03","OSBS","OSBS_045","2018-09-27","2017-08-01","NEON.PLA.D03.OSBS.06009","Individual","","",NA,NA,1.1,0.8,NA,NA,0.6,NA,"NEON.DOC.014040vH","YK5ulgcjQA5R7y4cKoPJR4j3Fle/NLuF4bqgrxO8ID4=","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","",NA
"31463a4a-5f53-47b5-8cf8-49a5ebdf2fe5","OSBS_045.phenology.phe","D03","OSBS","OSBS_045","2018-09-27","2017-10-18","NEON.PLA.D03.OSBS.06433","Individual","Partially shaded","Live, disease damaged",35.3,130,10.8,8.1,NA,NA,14.2,NA,"NEON.DOC.014040vH","YK5ulgcjQA5R7y4cKoPJR4j3Fle/NLuF4bqgrxO8ID4=","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","",NA
"46023c4d-e028-4c11-abaf-170b8178a4d5","OSBS_045.phenology.phe","D03","OSBS","OSBS_045","2018-09-27","2017-08-07","NEON.PLA.D03.OSBS.06054","Individual","Mostly shaded","Live",NA,NA,0.8,0.4,NA,NA,0.4,NA,"NEON.DOC.014040vH","YK5ulgcjQA5R7y4cKoPJR4j3Fle/NLuF4bqgrxO8ID4=","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","",NA
"4bd35923-666f-48fd-951a-4f9299b9585b","OSBS_045.phenology.phe","D03","OSBS","OSBS_045","2018-09-27","2018-09-24","NEON.PLA.D03.OSBS.06566","Individual","Full sun","Live, disease damaged",18.4,130,8.3,5.1,NA,NA,11.7,NA,"NEON.DOC.014040vH","YK5ulgcjQA5R7y4cKoPJR4j3Fle/NLuF4bqgrxO8ID4=","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","",NA
"44ebff24-7ce5-473a-b94d-f0dfd3ef42f3","OSBS_045.phenology.phe","D03","OSBS","OSBS_045","2018-09-27","2017-08-07","NEON.PLA.D03.OSBS.06041","Individual","Partially shaded","Live",3.8,130,0.7,0.6,NA,NA,3.1,NA,"NEON.DOC.014040vH","YK5ulgcjQA5R7y4cKoPJR4j3Fle/NLuF4bqgrxO8ID4=","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","",NA
"d4c3de0e-1700-41d7-85a5-68d9f020584d","OSBS_045.phenology.phe","D03","OSBS","OSBS_045","2018-09-27","2017-08-01","NEON.PLA.D03.OSBS.03382","Individual","Partially shaded","Live, insect damaged",12.8,130,3.8,2.1,NA,NA,8.9,NA,"NEON.DOC.014040vH","YK5ulgcjQA5R7y4cKoPJR4j3Fle/NLuF4bqgrxO8ID4=","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","",NA
"112ea15b-2b22-49b7-8e41-53a393878793","OSBS_045.phenology.phe","D03","OSBS","OSBS_045","2018-09-27","2017-11-20","NEON.PLA.D03.OSBS.06432","Individual","Partially shaded","Live, disease damaged",26.9,130,7.3,5.7,NA,NA,11.6,NA,"NEON.DOC.014040vH","YK5ulgcjQA5R7y4cKoPJR4j3Fle/NLuF4bqgrxO8ID4=","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","",NA
"f34e866c-e1db-4608-9b96-6e7ffc48db03","OSBS_045.phenology.phe","D03","OSBS","OSBS_045","2018-09-27","2017-08-07","NEON.PLA.D03.OSBS.06056","Individual","Mostly shaded","Live",NA,NA,0.9,0.6,NA,NA,0.4,NA,"NEON.DOC.014040vH","YK5ulgcjQA5R7y4cKoPJR4j3Fle/NLuF4bqgrxO8ID4=","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","",NA
"4f781787-1ff4-42b1-bd6a-532d0343c476","OSBS_045.phenology.phe","D03","OSBS","OSBS_045","2018-09-27","2017-08-07","NEON.PLA.D03.OSBS.06068","Individual","Partially shaded","Live, physically damaged",8,130,3.5,1.7,NA,NA,7.4,NA,"NEON.DOC.014040vH","YK5ulgcjQA5R7y4cKoPJR4j3Fle/NLuF4bqgrxO8ID4=","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","",NA
"1c23d20f-c525-4f9a-b266-d1b857bf6eea","OSBS_045.phenology.phe","D03","OSBS","OSBS_045","2018-09-27","2017-08-07","NEON.PLA.D03.OSBS.06065","Individual","Partially shaded","Live",NA,NA,0.6,0.4,NA,NA,0.4,NA,"NEON.DOC.014040vH","YK5ulgcjQA5R7y4cKoPJR4j3Fle/NLuF4bqgrxO8ID4=","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","",NA
"1c32ee3a-df16-474c-827d-41883c784c5a","OSBS_045.phenology.phe","D03","OSBS","OSBS_045","2018-09-27","2017-08-01","NEON.PLA.D03.OSBS.06025","Individual","Partially shaded","Live",31.7,130,8.3,7.4,NA,NA,15.3,NA,"NEON.DOC.014040vH","YK5ulgcjQA5R7y4cKoPJR4j3Fle/NLuF4bqgrxO8ID4=","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","",NA
"481595fe-4894-412a-8eac-2ccffab6b426","OSBS_045.phenology.phe","D03","OSBS","OSBS_045","2018-09-27","2013-09-19","NEON.PLA.D03.OSBS.06083","Individual","Partially shaded","Live",NA,NA,1.2,1,NA,NA,0.6,NA,"NEON.DOC.014040vH","YK5ulgcjQA5R7y4cKoPJR4j3Fle/NLuF4bqgrxO8ID4=","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","",NA
"5d2bbaf5-3bc6-4b27-938b-0bf70eb1634e","OSBS_045.phenology.phe","D03","OSBS","OSBS_045","2018-09-27","2017-08-01","NEON.PLA.D03.OSBS.06028","Individual","Partially shaded","Live, disease damaged",13,130,4.4,2.9,NA,NA,12,NA,"NEON.DOC.014040vH","YK5ulgcjQA5R7y4cKoPJR4j3Fle/NLuF4bqgrxO8ID4=","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","",NA
"e0bf41c0-17c9-49eb-b082-5a2ad9ff811d","OSBS_045.phenology.phe","D03","OSBS","OSBS_045","2018-09-27","2017-08-07","NEON.PLA.D03.OSBS.06363","Individual","Mostly shaded","Live, insect damaged",5,10,0.5,0.4,NA,NA,0.7,NA,"NEON.DOC.014040vH","YK5ulgcjQA5R7y4cKoPJR4j3Fle/NLuF4bqgrxO8ID4=","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","",NA
"5969c763-8e9c-4aa7-9790-53b981052436","OSBS_045.phenology.phe","D03","OSBS","OSBS_045","2018-09-27","2017-08-01","NEON.PLA.D03.OSBS.06013","Individual","Full sun","Live, insect damaged",15,150,7.1,5.6,NA,NA,7.7,NA,"NEON.DOC.014040vH","YK5ulgcjQA5R7y4cKoPJR4j3Fle/NLuF4bqgrxO8ID4=","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","",NA
"8d8295df-226b-4d61-a0a7-08da3d0471a2","OSBS_045.phenology.phe","D03","OSBS","OSBS_045","2018-09-27","2017-08-01","NEON.PLA.D03.OSBS.06022","Individual","Partially shaded","Live",NA,NA,0.8,0.7,NA,NA,0.4,NA,"NEON.DOC.014040vH","YK5ulgcjQA5R7y4cKoPJR4j3Fle/NLuF4bqgrxO8ID4=","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","",NA
"0fd1dde4-df3a-4a89-8295-84f241c4c1b0","OSBS_045.phenology.phe","D03","OSBS","OSBS_045","2018-09-27","2017-08-07","NEON.PLA.D03.OSBS.06052","Individual","Partially shaded","Live",21.2,130,7.4,6.7,NA,NA,15.3,NA,"NEON.DOC.014040vH","YK5ulgcjQA5R7y4cKoPJR4j3Fle/NLuF4bqgrxO8ID4=","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","",NA
"e4b95a99-2687-41ad-a341-776ac25b5644","OSBS_045.phenology.phe","D03","OSBS","OSBS_045","2018-09-27","2017-10-18","NEON.PLA.D03.OSBS.06385","Individual","","",24.3,130,5.9,4.5,NA,NA,11.2,NA,"NEON.DOC.014040vH","YK5ulgcjQA5R7y4cKoPJR4j3Fle/NLuF4bqgrxO8ID4=","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","",NA
"b397dff5-6003-41a5-b455-455207f32993","OSBS_045.phenology.phe","D03","OSBS","OSBS_045","2018-09-27","2017-08-07","NEON.PLA.D03.OSBS.06383","Individual","Full sun","Live, disease damaged",28.6,130,6.9,3.9,NA,NA,12.9,NA,"NEON.DOC.014040vH","YK5ulgcjQA5R7y4cKoPJR4j3Fle/NLuF4bqgrxO8ID4=","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","",NA
"ff8187f2-b71c-4518-bfa2-ee7146a4680e","OSBS_045.phenology.phe","D03","OSBS","OSBS_045","2018-09-27","2017-08-07","NEON.PLA.D03.OSBS.06066","Individual","Full sun","Live",37.6,130,12.1,9.4,NA,NA,19.2,NA,"NEON.DOC.014040vH","YK5ulgcjQA5R7y4cKoPJR4j3Fle/NLuF4bqgrxO8ID4=","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","",NA
"e9185430-5ab7-40e7-a0d4-0a1703c08303","OSBS_045.phenology.phe","D03","OSBS","OSBS_045","2018-09-27","2017-08-01","NEON.PLA.D03.OSBS.06024","Individual","Full sun","Live",15,130,4.6,4.1,NA,NA,12.1,NA,"NEON.DOC.014040vH","YK5ulgcjQA5R7y4cKoPJR4j3Fle/NLuF4bqgrxO8ID4=","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","",NA
"5759f5d2-ce3c-4cf5-82e4-25c96e6d2e65","OSBS_045.phenology.phe","D03","OSBS","OSBS_045","2018-09-27","2017-08-01","NEON.PLA.D03.OSBS.06016","Individual","Full sun","Live, insect damaged",15.9,130,4.7,3.8,NA,NA,14.7,NA,"NEON.DOC.014040vH","YK5ulgcjQA5R7y4cKoPJR4j3Fle/NLuF4bqgrxO8ID4=","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","",NA
"1d59c260-334e-4033-8c2c-4099eb60b196","OSBS_045.phenology.phe","D03","OSBS","OSBS_045","2018-09-27","2017-08-07","NEON.PLA.D03.OSBS.06090","Individual","Partially shaded","Live",NA,NA,0.2,0.2,NA,NA,0.2,NA,"NEON.DOC.014040vH","YK5ulgcjQA5R7y4cKoPJR4j3Fle/NLuF4bqgrxO8ID4=","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","",NA
"b98d0fca-e5bd-4b49-88b3-ab3f359b845b","OSBS_045.phenology.phe","D03","OSBS","OSBS_045","2018-09-27","2017-08-01","NEON.PLA.D03.OSBS.06033","Individual","Full sun","Live",34.4,130,11.4,11.1,NA,NA,14.1,NA,"NEON.DOC.014040vH","YK5ulgcjQA5R7y4cKoPJR4j3Fle/NLuF4bqgrxO8ID4=","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","",NA
"1977fc0b-343b-4600-95a1-b0dd008e7c85","OSBS_045.phenology.phe","D03","OSBS","OSBS_045","2018-09-27","2017-08-01","NEON.PLA.D03.OSBS.06032","Individual","Mostly shaded","Live",NA,NA,1,0.7,NA,NA,0.5,NA,"NEON.DOC.014040vH","YK5ulgcjQA5R7y4cKoPJR4j3Fle/NLuF4bqgrxO8ID4=","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","",NA
"5fdcf159-a331-4dcc-b19c-b5c3fab7e90b","OSBS_045.phenology.phe","D03","OSBS","OSBS_045","2018-09-27","2017-08-07","NEON.PLA.D03.OSBS.06354","Individual","Partially shaded","Live, disease damaged",28.5,130,9.7,9.6,NA,NA,11.9,NA,"NEON.DOC.014040vH","YK5ulgcjQA5R7y4cKoPJR4j3Fle/NLuF4bqgrxO8ID4=","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","",NA
"d86c89e4-ac01-45c5-852a-8bd54f453b15","OSBS_045.phenology.phe","D03","OSBS","OSBS_045","2018-09-27","2017-08-07","NEON.PLA.D03.OSBS.06356","Individual","Partially shaded","Live",4.3,130,1.8,0.9,NA,NA,4.3,NA,"NEON.DOC.014040vH","YK5ulgcjQA5R7y4cKoPJR4j3Fle/NLuF4bqgrxO8ID4=","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","",NA
"130b0872-92f4-40e2-80ae-e065ca9c623f","OSBS_045.phenology.phe","D03","OSBS","OSBS_045","2018-09-27","2017-08-01","NEON.PLA.D03.OSBS.06034","Individual","","",NA,NA,0.9,0.7,NA,NA,0.5,NA,"NEON.DOC.014040vH","YK5ulgcjQA5R7y4cKoPJR4j3Fle/NLuF4bqgrxO8ID4=","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","",NA
"76c26230-36a4-462f-9646-a3f13ed90832","OSBS_045.phenology.phe","D03","OSBS","OSBS_045","2018-09-27","2017-08-01","NEON.PLA.D03.OSBS.06018","Individual","Mostly shaded","Live",NA,NA,0.9,0.9,NA,NA,0.7,NA,"NEON.DOC.014040vH","YK5ulgcjQA5R7y4cKoPJR4j3Fle/NLuF4bqgrxO8ID4=","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","",NA
"b822c9a8-52c9-4a8a-a0a2-c5391d501660","OSBS_045.phenology.phe","D03","OSBS","OSBS_045","2018-09-27","2013-09-19","NEON.PLA.D03.OSBS.06062","Individual","Mostly shaded","Live",NA,NA,0.8,0.5,NA,NA,0.3,NA,"NEON.DOC.014040vH","YK5ulgcjQA5R7y4cKoPJR4j3Fle/NLuF4bqgrxO8ID4=","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","",NA
"fc19853c-d53f-4e05-a83d-ae35ac25c768","OSBS_045.phenology.phe","D03","OSBS","OSBS_045","2018-09-27","2017-08-07","NEON.PLA.D03.OSBS.06071","Individual","","Live",12.2,130,4.4,3.1,NA,NA,11.4,NA,"NEON.DOC.014040vH","YK5ulgcjQA5R7y4cKoPJR4j3Fle/NLuF4bqgrxO8ID4=","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","",NA
"79bd9a47-50e2-4861-a753-e7f728da4e67","OSBS_045.phenology.phe","D03","OSBS","OSBS_045","2018-09-27","2017-08-07","NEON.PLA.D03.OSBS.06059","Individual","Mostly shaded","Live",NA,NA,0.7,0.4,NA,NA,0.3,NA,"NEON.DOC.014040vH","YK5ulgcjQA5R7y4cKoPJR4j3Fle/NLuF4bqgrxO8ID4=","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","",NA
"4526691b-bfe5-47b5-a9d8-4dedfdcbb8e1","OSBS_045.phenology.phe","D03","OSBS","OSBS_045","2018-09-27","2017-08-07","NEON.PLA.D03.OSBS.06047","Individual","Partially shaded","Live",NA,NA,0.7,0.7,NA,NA,0.4,NA,"NEON.DOC.014040vH","YK5ulgcjQA5R7y4cKoPJR4j3Fle/NLuF4bqgrxO8ID4=","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","",NA
"49f04298-7560-4682-aab0-4e21fd299f01","OSBS_045.phenology.phe","D03","OSBS","OSBS_045","2018-09-27","2017-08-07","NEON.PLA.D03.OSBS.06087","Individual","Mostly shaded","Live",NA,NA,0.9,0.7,NA,NA,0.5,NA,"NEON.DOC.014040vH","YK5ulgcjQA5R7y4cKoPJR4j3Fle/NLuF4bqgrxO8ID4=","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","",NA
"862d0990-7ab9-4e53-b57c-7be80e87543a","OSBS_045.phenology.phe","D03","OSBS","OSBS_045","2018-09-27","2017-08-07","NEON.PLA.D03.OSBS.06078","Individual","Partially shaded","Live",NA,NA,0.7,0.7,NA,NA,0.4,NA,"NEON.DOC.014040vH","YK5ulgcjQA5R7y4cKoPJR4j3Fle/NLuF4bqgrxO8ID4=","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","",NA
"481f4f77-b2f8-4fb4-9be8-b755506a301d","OSBS_045.phenology.phe","D03","OSBS","OSBS_045","2018-09-27","2017-08-07","NEON.PLA.D03.OSBS.06364","Individual","Partially shaded","Live",3.7,130,1.3,1,NA,NA,3.2,NA,"NEON.DOC.014040vH","YK5ulgcjQA5R7y4cKoPJR4j3Fle/NLuF4bqgrxO8ID4=","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","",NA
"facf72a5-3a14-48c4-b27a-d90c4174e50e","OSBS_045.phenology.phe","D03","OSBS","OSBS_045","2018-09-27","2017-08-01","NEON.PLA.D03.OSBS.06015","Individual","Mostly shaded","Live",NA,NA,0.7,0.6,NA,NA,0.4,NA,"NEON.DOC.014040vH","YK5ulgcjQA5R7y4cKoPJR4j3Fle/NLuF4bqgrxO8ID4=","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","",NA
"2a43f31a-28fd-4a0b-a03e-322933cd0f23","OSBS_045.phenology.phe","D03","OSBS","OSBS_045","2018-09-27","2017-08-07","NEON.PLA.D03.OSBS.06063","Individual","Full sun","Live",49.6,130,14.9,11.5,NA,NA,16.8,NA,"NEON.DOC.014040vH","YK5ulgcjQA5R7y4cKoPJR4j3Fle/NLuF4bqgrxO8ID4=","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","",NA
"5714b759-6f24-47ff-a029-15c40d964866","OSBS_045.phenology.phe","D03","OSBS","OSBS_045","2018-09-27","2017-08-01","NEON.PLA.D03.OSBS.06003","Individual","Partially shaded","Live",NA,NA,1.1,0.8,NA,NA,0.5,NA,"NEON.DOC.014040vH","YK5ulgcjQA5R7y4cKoPJR4j3Fle/NLuF4bqgrxO8ID4=","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","",NA
"95b3f8e6-832a-4c9f-95d7-66b79af2af07","OSBS_045.phenology.phe","D03","OSBS","OSBS_045","2018-09-27","2017-08-07","NEON.PLA.D03.OSBS.06055","Individual","Partially shaded","Live",21.4,130,5.7,3.8,NA,NA,13.3,NA,"NEON.DOC.014040vH","YK5ulgcjQA5R7y4cKoPJR4j3Fle/NLuF4bqgrxO8ID4=","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","",NA
"f1f5022a-3f34-4dcc-b820-13cd93e9507e","OSBS_045.phenology.phe","D03","OSBS","OSBS_045","2018-09-27","2017-08-07","NEON.PLA.D03.OSBS.06370","Individual","","",26.7,130,9.2,4.2,NA,NA,11.8,NA,"NEON.DOC.014040vH","YK5ulgcjQA5R7y4cKoPJR4j3Fle/NLuF4bqgrxO8ID4=","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","",NA
"83b28967-5825-459a-a786-42b578c30a8a","OSBS_045.phenology.phe","D03","OSBS","OSBS_045","2018-09-27","2017-08-07","NEON.PLA.D03.OSBS.06082","Individual","Full sun","Live",26.8,130,8.9,8.1,NA,NA,11.2,NA,"NEON.DOC.014040vH","YK5ulgcjQA5R7y4cKoPJR4j3Fle/NLuF4bqgrxO8ID4=","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","",NA
"a510f7c9-7bc2-492f-859d-5f354554ba8c","OSBS_045.phenology.phe","D03","OSBS","OSBS_045","2018-09-27","2013-09-19","NEON.PLA.D03.OSBS.06043","Individual","Mostly shaded","Live",NA,NA,1.1,0.9,NA,NA,0.6,NA,"NEON.DOC.014040vH","YK5ulgcjQA5R7y4cKoPJR4j3Fle/NLuF4bqgrxO8ID4=","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","",NA
"37198eea-1656-4d4c-86b6-41f6bea82171","OSBS_045.phenology.phe","D03","OSBS","OSBS_045","2018-09-27","2017-08-07","NEON.PLA.D03.OSBS.06070","Individual","Mostly shaded","Live",NA,NA,1,1,NA,NA,0.5,NA,"NEON.DOC.014040vH","YK5ulgcjQA5R7y4cKoPJR4j3Fle/NLuF4bqgrxO8ID4=","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","",NA
"7e1f1a2a-9b84-43a5-9713-73ba09de42a8","OSBS_045.phenology.phe","D03","OSBS","OSBS_045","2018-09-27","2017-08-07","NEON.PLA.D03.OSBS.06073","Individual","Mostly shaded","Live",NA,NA,0.9,0.9,NA,NA,0.4,NA,"NEON.DOC.014040vH","YK5ulgcjQA5R7y4cKoPJR4j3Fle/NLuF4bqgrxO8ID4=","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","",NA
"88044996-2cba-4e10-85fe-c9de646c7843","OSBS_045.phenology.phe","D03","OSBS","OSBS_045","2018-09-27","2017-08-07","NEON.PLA.D03.OSBS.06084","Individual","Full sun","Live",30.6,130,11.2,9.5,NA,NA,14.5,NA,"NEON.DOC.014040vH","YK5ulgcjQA5R7y4cKoPJR4j3Fle/NLuF4bqgrxO8ID4=","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","",NA
